trade_id,side,entry_time,entry_price,exit_time,exit_price,quantity,gross_pnl,commission,pnl,exit_reason,mae,mfe,duration_min
141,long,2025-08-20 13:30:00,1805.2017886633719,2025-08-20 14:15:00,1824.8,2,3919642.2673256164,108900.05365990114,3810742.2136657154,Last Candle Close,0.0,12.898211336628037,45.0
142,long,2025-08-22 14:15:00,1826.3157405739812,2025-08-22 14:15:00,1811.5,2,-2963148.1147962403,109134.47221721942,-3072282.5870134598,Last Candle Close,0.0,0.0,0.0
143,long,2025-08-28 14:00:00,1852.8909268293432,2025-08-28 14:15:00,1862.4,3,2852721.9511970542,167188.09170732045,2685533.859489734,Last Candle Close,0.0,0.009073170656847651,15.0
144,long,2025-08-29 10:45:00,1872.6,2025-08-29 14:15:00,1868.2,4,-1759999.9999999455,224447.99999999997,-1984447.9999999455,Last Candle Close,4.899999999999864,2.800000000000182,210.0
145,long,2025-09-05 10:45:00,1894.3450036912873,2025-09-05 13:30:00,1886.5,6,-4707002.214772365,340276.05033221585,-5047278.265104581,Stop loss,3.3450036912872747,0.0,165.0
146,long,2025-09-12 14:00:00,1863.8376189210653,2025-09-12 14:15:00,1861.6,2,-447523.78421308094,111763.12856763194,-559286.9127807128,Last Candle Close,0.0,5.662381078934686,15.0
147,long,2025-09-16 13:45:00,1885.289031277283,2025-09-16 14:00:00,1876.5,5,-4394515.638641451,282134.1773457962,-4676649.815987247,Stop loss,5.289031277282902,0.0,15.0
148,long,2025-09-19 14:00:00,1847.445895196672,2025-09-19 14:15:00,1848.4,5,477052.401664082,277188.44213975035,199863.95952433167,Last Candle Close,0.0,5.554104803328073,15.0
149,long,2025-09-24 13:30:00,1813.6195640153626,2025-09-24 14:15:00,1837.8369481075379,3,7265215.227652584,164315.5430455305,7100899.684607054,Take profit,0.0,14.380435984637415,45.0
150,long,2025-09-26 10:30:00,1850.9716937165788,2025-09-26 11:15:00,1844.1,6,-4123016.229947325,332556.45243449206,-4455572.682381817,Stop loss,5.571693716578693,0.22830628342126147,45.0
151,long,2025-09-26 13:45:00,1853.1062144047817,2025-09-26 14:15:00,1850.2483464965258,5,-1428933.954127956,277751.592067598,-1706685.546195554,Stop loss,0.0,8.893785595218333,30.0
152,long,2025-09-29 10:00:00,1845.696581136419,2025-09-29 13:30:00,1864.976067954932,5,9639743.409256538,278300.44868185127,9361442.960574687,Take profit,0.8965811364189449,13.703418863581192,210.0
